"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","WT"
"Snhg6",406.5461758951,0.486556754531923,0.292454176592267,1.66370253350927,0.0961718897426713,0.879034074257342,"Snhg6",252.095743850068
"Ppp1r42",4.67019807879595,-1.44936955132621,1.89541865812627,-0.764669876553286,0.444468148136312,NA,"Ppp1r42",3.5479797110142
"Cops5",1235.87136400874,0.00519894238238436,0.25335391559797,0.0205204737811679,0.983628179798912,0.998711975319929,"Cops5",1357.17938173699
"Cspp1",73.1126048161626,-0.10259006257866,0.455225769624759,-0.225360841639578,0.821698571950002,0.990857204604815,"Cspp1",56.2464516454745
"Arfgef1",736.930749634078,-0.273395782032481,0.240852739452973,-1.13511593288671,0.25632674664058,0.955566959426216,"Arfgef1",708.661465984365
"Cpa6",1.52308144391207,0.189938788978663,3.08086415222471,0.0616511405871329,0.950840650067231,NA,"Cpa6",1.86977646983162
"Prex2",24.9200760341183,-0.68843069319776,0.831040254460478,-0.828396325572336,0.407446086789656,NA,"Prex2",36.2132124896712
"A830018L16Rik",220.925477873783,-0.497535556209827,0.291657840963978,-1.70588781212049,0.0880289693984025,0.874233197064098,"A830018L16Rik",308.666579990143
"Sulf1",116.709075570274,1.39939929222877,0.643033289118023,2.17624704025537,0.0295367932292361,0.725797817138365,"Sulf1",44.6090987506908
"Slco5a1",36.8146316589056,-0.275939966478992,0.586383104392451,-0.470579667817837,0.637940929949182,NA,"Slco5a1",46.17298609372
"Ncoa2",661.853025377915,-0.0676778461445629,0.257032792014994,-0.263304326323526,0.792316025388636,0.990857204604815,"Ncoa2",716.363993637277
"Gm38376",1.22902890532953,-1.28025438642892,3.60130272524333,-0.355497575212153,0.722216861152029,NA,"Gm38376",1.24704298696444
"Gm38120",1.78306278524006,-0.324782838676965,3.20786036668414,-0.101245940144422,0.919355229092215,NA,"Gm38120",3.25825583619552
"Gm38380",1.49517608758046,-3.1891108438711,3.19391068324318,-0.998497190482733,0.318038326153626,NA,"Gm38380",4.10913915633828
"Tram1",210.897981828748,0.219788675362953,0.312397727190494,0.703554015387987,0.48171055711466,0.986508139534287,"Tram1",175.868049902102
"Lactb2",150.476971658074,0.0426062288533674,0.364382684007837,0.116927150282616,0.906917782909912,0.996237132693461,"Lactb2",161.997901453999
"Gm5523",2.60520468243889,-0.510648999464514,1.84300865233642,-0.27707357684792,0.781723610454496,NA,"Gm5523",4.47714935178325
"Eya1",9.64694193885674,-0.0473571871804833,1.29571221105989,-0.0365491555734781,0.970844484389761,NA,"Eya1",4.05742628585863
"Gm9947",7.54071404350152,2.97690985533048,1.58928711388847,1.87311016953189,0.061053173345926,NA,"Gm9947",1.15046836202488
"Msc",36.1747970482657,0.981460227623177,0.657637153223689,1.49240386254355,0.135593303071229,NA,"Msc",17.0211374783637
"Gm37412",1.39581282486368,-0.13252536051895,3.49896123034528,-0.037875629878263,0.969786843643177,NA,"Gm37412",0.351297912361774
"Trpa1",0.372595635978729,-0.115128152975294,4.40739913026372,-0.0261215627567648,0.979160378336771,NA,"Trpa1",0
"Kcnb2",97.7512632414981,0.112153746390501,0.438548436233845,0.255738561864801,0.798152716975226,0.990857204604815,"Kcnb2",106.41844202997
"Terf1",28.5791402656707,-0.200721889002271,0.670459427016309,-0.299379620770682,0.764650409787985,NA,"Terf1",26.2165992287294
"Gm37509",0.987001383889778,-1.77557312059887,3.82391898209288,-0.46433335248831,0.642408931932439,NA,"Gm37509",0.799170449663106
"Sbspon",0.885304947591991,1.18038617939267,4.32454998456139,0.27295006037776,0.784891604371387,NA,"Sbspon",0.815882732746299
"4930444P10Rik",0.793701782305766,0.734306929017524,4.39064682556498,0.167243451407193,0.86717849656849,NA,"4930444P10Rik",0
"Rpl7",2340.08323022865,0.201674516496649,0.281481134320992,0.71647613962883,0.473697395498226,0.986508139534287,"Rpl7",2273.80433951605
"Rdh10",97.5135272708162,0.432435868344374,0.46941103381937,0.921230727846027,0.356929978706692,0.977824135136496,"Rdh10",63.1258404099373
"Gm38249",1.11043261890656,-1.41633100491385,4.04028918957047,-0.350551888357384,0.725924556111687,NA,"Gm38249",0.702595824723547
"Stau2",855.553088770045,-0.236813869148662,0.25689097667359,-0.921845804843361,0.356609011256828,0.977289607114023,"Stau2",888.234287149499
"Ube2w",517.401190200749,0.0944393616654472,0.25478859882305,0.370657722133929,0.71089248350882,0.988710444196098,"Ube2w",487.119610356641
"Gm38342",1.2782600307317,2.14211732034019,3.51694505424335,0.60908467073025,0.54246831777102,NA,"Gm38342",0
"Eloc",699.447673966321,0.0185972748006068,0.253119564071583,0.0734722930991911,0.941430291374278,0.996591191541709,"Eloc",709.946880511951
"Tmem70",566.788831911294,0.177928630101671,0.303352705728864,0.586540442005166,0.557512392580839,0.987802557668339,"Tmem70",625.25773136175
"Ly96",25.5856485891422,-0.266020232945102,0.798693365769505,-0.33306929085207,0.739081979539312,NA,"Ly96",21.1684292645586
"Jph1",57.7229296561561,-0.811080151438559,0.592670762791241,-1.36851723141985,0.171150232055129,0.921713606226403,"Jph1",89.5417509820496
"Gdap1",634.615495268802,-0.307975295551948,0.250050579634518,-1.23165199617651,0.218079108825552,0.944376493873117,"Gdap1",674.405432444917
"Gm28784",3.05710465112514,-2.29220091316604,2.05366165782903,-1.11615314257227,0.264356587797586,NA,"Gm28784",4.49386163486644
"Rbm6-ps1",1.30539674239234,-1.65358643437219,3.2247449632368,-0.512780530933034,0.608104850039062,NA,"Rbm6-ps1",1.40519164944709
"Pi15",17.1423799185283,0.49591633414422,0.950097732544997,0.52196349612984,0.601695746980279,NA,"Pi15",11.4332484156423
"Gm28154",0.504430019343523,0.821126702043761,4.40407573033744,0.186446998716992,0.852094238874329,NA,"Gm28154",0
"Gm16070",0.975842267839387,-1.35016078885117,3.89318366474159,-0.346801205676175,0.728740671284743,NA,"Gm16070",0.895745074602665
"Crispld1",2.82888739941302,-1.2382785862568,2.24372180479148,-0.551885970717246,0.5810264808712,NA,"Crispld1",6.31192523421841
"Gm28756",17.9322676377696,-0.799958430609392,0.829003959246351,-0.964963341473828,0.33456317335243,NA,"Gm28756",17.968595423446
