"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","WT"
"Gm28784",3.05710465112514,-0.80941438326839,1.32977962235338,-0.608683100313967,0.542734510808696,0.779979710432812,"Gm28784",4.49386163486644
"Rbm6-ps1",1.30539674239234,-0.15127819093773,1.94158952497815,-0.0779146101642841,0.937895977511347,NA,"Rbm6-ps1",1.40519164944709
"Pi15",17.1423799185283,0.853144003094106,0.821932317643545,1.03797354694611,0.299282370750886,0.58258151453956,"Pi15",11.4332484156423
"Gm28154",0.504430019343523,0.656444727482056,4.3341070008304,0.151460203302845,0.879612701781791,NA,"Gm28154",0
"Gm16070",0.975842267839387,0.797657835753241,2.415929443137,0.330166031139349,0.741274512202476,NA,"Gm16070",0.895745074602665
"Crispld1",2.82888739941302,-1.48165059446952,1.59200029556498,-0.93068487398974,0.35201659631698,NA,"Crispld1",6.31192523421841
"Gm28756",17.9322676377696,0.30015115971457,0.603736480112796,0.497155910900883,0.619079109641083,0.82503345176363,"Gm28756",17.968595423446
"Gm15825",1.66787313888045,-0.799261258464745,1.91877973303509,-0.416546644048865,0.67701004313054,NA,"Gm15825",2.07963800279393
"Tfap2d",0.729824272175591,-1.88787567266767,3.96312532227108,-0.476360326547993,0.633817693951593,NA,"Tfap2d",1.79149014920533
"Pkhd1",7.69672697855511,-1.43822635439395,1.10984905502639,-1.29587563991731,0.1950183330411,0.46756689022698,"Pkhd1",17.3338777211859
"Mcm3",36.9524126935138,2.63806354711152,0.696766278168396,3.78615273122323,0.000152997658538737,0.00336901424421761,"Mcm3",9.19073368667545
"6720483E21Rik",6.21929948461417,0.645200512620612,1.29334594003134,0.498861513111473,0.617876949004035,0.82503345176363,"6720483E21Rik",5.74248064306096
"Paqr8",398.168097609327,-0.225828907897173,0.299818435581391,-0.753218885487341,0.451318392507602,0.71282674733741,"Paqr8",435.877495911008
"Efhc1",14.7320817524656,0.886173468612369,0.817941306286733,1.0834193869428,0.278622314321643,0.562596537687358,"Efhc1",15.5758121381469
"Tram2",14.780434384443,2.03372587985054,0.729489949096312,2.78787374983014,0.00530552154537541,0.0479476941694431,"Tram2",6.47164991793114
"Gm2693",0.744515774027782,-0.364725304968749,2.71669194010496,-0.134253464511202,0.893202149964091,NA,"Gm2693",0.702595824723547
"Tmem14a",135.204513347686,-0.424118230629655,0.320111830238836,-1.32490645632565,0.185202179205896,0.454728974903343,"Tmem14a",150.936504298778
"Gsta3",53.7051936123631,5.09789707027418,1.03009019746489,4.94898124729308,7.46029336357096e-07,4.05367227517598e-05,"Gsta3",2.4476481982389
"Kcnq5",446.111486111983,-0.508740983242024,0.30205251620676,-1.68427990480232,0.0921275871103959,0.303418402517615,"Kcnq5",571.418203055144
"Gm7658",0.694949747465697,-0.238330980146343,2.59906922421288,-0.0916985888355939,0.926937518615449,NA,"Gm7658",0.351297912361774
"Rims1",1053.5538906484,-0.418791378671223,0.292658863219456,-1.43098819582711,0.152433598224595,0.409808419524777,"Rims1",1245.65024363452
"Ogfrl1",308.221911395616,-0.37111266417204,0.228684069772417,-1.62281817243049,0.104628279834518,0.328051799504001,"Ogfrl1",333.659776550359
"B3gat2",118.570636255566,-0.780225042639322,0.606444699213389,-1.28655596075181,0.198249101895634,0.471212116647615,"B3gat2",140.494141552864
"Smap1",1634.32126600836,-0.551591115081714,0.230536801611537,-2.39263801365287,0.0167277355343197,0.104756727971487,"Smap1",2121.3864543366
"Sdhaf4",259.413597472909,-0.695776518747284,0.44673270963077,-1.5574783393908,0.119356959370997,0.355737324236802,"Sdhaf4",218.858866508575
"Fam135a",191.323313183454,0.151380148807743,0.351506648784257,0.43066084050278,0.666714996162444,0.851845467709371,"Fam135a",180.630337056431
"Gm37580",2.46683603136356,1.13425760602877,1.31841686143862,0.860317885187767,0.389613836540176,NA,"Gm37580",2.06292571971074
"Col9a1",18.7170967466129,-1.03503305588774,0.734732746002485,-1.40872046539252,0.158917840977529,0.418895826745764,"Col9a1",15.6525224375431
"Col19a1",134.96912918846,-0.812159338371702,0.557512728272174,-1.45675479174928,0.145184079166365,0.399168471035923,"Col19a1",185.843627855954
"Gm28437",2.83870961602698,-1.17610303416129,1.49867034278032,-0.78476433448292,0.432591754807086,NA,"Gm28437",2.89552073554023
"Gm10925",2.97751281756831,-0.941793083560108,1.310221124255,-0.718804685808757,0.472261270127228,NA,"Gm10925",5.08474657279731
"Gm28661",1.92278887976077,-0.56142475084681,1.6062641302555,-0.349522061952231,0.726697410914445,NA,"Gm28661",2.22107438219339
"Gm29216",6.92000074506534,-1.87677305119336,0.984290866053609,-1.90672606636903,0.0565560696936231,0.229730994020869,"Gm29216",9.54888271505697
"Lmbrd1",1064.47508063187,-0.430428243099388,0.212526866081012,-2.02528861897072,0.0428377364819612,0.192273202744458,"Lmbrd1",1308.03354065789
"Adgrb3",427.899425297314,0.266717077422748,0.290725072362785,0.917420280456311,0.358922449493017,0.638940404145037,"Adgrb3",424.853157323444
"Gm37880",2.24899179291303,-1.69909614130837,2.14535105975165,-0.79198979280578,0.428366627912742,NA,"Gm37880",4.0627013806483
"Gm37628",1.37550111303014,-3.1738190821552,2.4258097644528,-1.30835448379487,0.190753103225919,NA,"Gm37628",2.65223463641153
"Gm37602",0.940268185407387,-4.01985544698359,2.84786190048925,-1.41153454326314,0.158087057591586,NA,"Gm37602",2.30093672404976
"Gm9884",4.93931459727501,-0.0206942340260257,1.06160714634926,-0.0194933070083324,0.984447576263669,0.993499135442262,"Gm9884",4.55701169363961
"Gm7846",6.70128767777671,-0.412638311242677,0.959267105175522,-0.430159972145792,0.667079277103474,0.852105921191062,"Gm7846",6.90281017214928
"Gm5525",1.40532282428576,-2.5370387185218,1.8072891420855,-1.40378130949994,0.160383981284782,NA,"Gm5525",2.39751134898932
"Phf3",343.731435655815,0.370050583091235,0.309490249526154,1.19567767856274,0.231822365277677,0.51263446318617,"Phf3",315.487481687454
"Ptp4a1",364.628091143244,0.311541759229303,0.237338727437188,1.31264611803294,0.189302221758584,0.460025354838868,"Ptp4a1",351.599675471328
"Khdrbs2",32.9003382056724,-0.399079238681417,0.555314769360853,-0.718654105203689,0.472354067766221,0.729329210513276,"Khdrbs2",41.0442647651769
"Prim2",50.4995331274658,0.410824621777927,0.648342841056525,0.633653363255244,0.526307066981181,0.769548805575325,"Prim2",33.2713959698575
"1700001G17Rik",2.44800623763896,0.72465654723711,1.59525152707469,0.454258488356352,0.649642790346676,NA,"1700001G17Rik",1.50176627438665
"Rab23",156.158096662424,0.885137118259747,0.256436441583248,3.45168226791356,0.000557103338421827,0.00916321168554678,"Rab23",112.131055189008
"Bag2",251.003357595224,-0.288625409001442,0.24274729516462,-1.18899536575973,0.234441490549906,0.51526427718778,"Bag2",278.489809035724
"Zfp451",293.158781954465,0.442166501418264,0.258017322086769,1.71370859073395,0.0865822583741131,0.293736823761784,"Zfp451",252.985808790198
"Gm15455",0.413036079504744,0.808189624841997,3.44416340288968,0.234654843659253,0.814476638681413,NA,"Gm15455",0.351297912361774
"Bend6",637.119472947747,0.342436364493634,0.21626382345829,1.5834195429347,0.113325871548129,0.344433662390326,"Bend6",509.718831715444
"Dst",1834.26837190764,-0.403647822253987,0.386251654020846,-1.0450384303913,0.296005208174408,0.580446611170015,"Dst",2278.5762729856
"Gm38157",1.66693384594749,-1.91760319764446,1.75112675042568,-1.09506818805567,0.273486764283449,NA,"Gm38157",2.86209616937384
"Gm3052",0.940734717969565,2.09149696594158,2.91439544832417,0.717643505497591,0.472977125369399,NA,"Gm3052",0
"Gm37233",5.86625737008047,3.87834860978381,1.48305440298765,2.61510879302255,0.00891990385244576,0.0687534162109864,"Gm37233",0.895745074602665
"Ccdc115",420.163847702406,0.493343511285282,0.289262875188424,1.705519627999,0.0880975547659559,0.296673786391225,"Ccdc115",295.246711114503
"Imp4",299.150442007554,0.387881649558674,0.239274316115348,1.62107515698294,0.105001521187867,0.32868876428641,"Imp4",256.357351534416
"Ptpn18",134.185021588101,6.25313150516357,1.60247140283057,3.90217977938213,9.53303093127756e-05,0.0023149236172943,"Ptpn18",1.51847855746985
"Gm28417",4.07124921006759,2.58373085186477,4.270396447342,0.605033018298089,0.545157058089714,0.781310945563662,"Gm28417",0
"Amer3",435.290408108149,-0.339161884571659,0.214722702603133,-1.57953435039668,0.114213543939191,0.34579554999132,"Amer3",513.283269748561
"Arhgef4",1834.78878069365,0.0751305137469031,0.176583914645272,0.425466350645968,0.670496746402762,0.854482423777,"Arhgef4",1659.90023764072
"Gm38336",1.68388260405475,-1.60787858146777,1.81945028082278,-0.883716690923077,0.376849167919424,NA,"Gm38336",3.25825583619552
"Fam168b",2615.50529505831,0.416909493565867,0.299821292725553,1.39052663597009,0.164369016759014,0.426766244458014,"Fam168b",2624.13383181557
"Plekhb2",3626.1118613742,-0.989023536244159,0.194774909699159,-5.07777689524674,3.81876736881126e-07,2.30301047472925e-05,"Plekhb2",5030.14139284381
"1110002O04Rik",1.38927151919754,1.66520544563974,2.48284576174234,0.670684208942233,0.502421724582147,NA,"1110002O04Rik",0.895745074602665
"Hs6st1",1023.80370153341,0.000430835987882144,0.247390737430443,0.00174152028631742,0.998610468553606,0.999399596028604,"Hs6st1",1083.57331993989
"Uggt1",867.807997089361,-0.116454680643736,0.252780873627537,-0.46069419324552,0.645018021657752,0.837647324646077,"Uggt1",974.401408416938
"Neurl3",25.850509527915,4.25371864754441,1.01225252336777,4.2022307174817,2.64297556346814e-05,0.000813344853774568,"Neurl3",1.79149014920533
"Arid5a",613.532277291579,-0.968356818243772,0.33383791522154,-2.90067956361744,0.00372354431909369,0.0370195855492503,"Arid5a",813.431143522933
"Kansl3",1017.83351289818,0.473221781811008,0.257890444378311,1.83497214467093,0.0665098168499701,0.251153563081269,"Kansl3",919.248283329523
"Lman2l",320.640272021707,0.121845657109832,0.316051610075371,0.385524557463178,0.69984881569812,0.869708038995186,"Lman2l",336.389815548365
"Cnnm4",214.946224498274,-0.514068031540786,0.359125879382364,-1.43144245807319,0.152303447309028,0.409659198904728,"Cnnm4",292.434751794378
"Cnnm3",163.420506285747,-0.218790856485252,0.267003514385602,-0.819430624307355,0.412540768486523,0.683926212099699,"Cnnm3",164.078775510408
"Ankrd23",2.21955553978462,1.50070736650023,2.2371025643331,0.670826358355905,0.502331153857348,NA,"Ankrd23",0
"Ankrd39",138.919792893307,-0.0723482825760586,0.430232368179955,-0.168160947262334,0.866456662953779,0.948124645221776,"Ankrd39",122.757942071353
"Sema4c",98.4357081822203,0.0967354235107408,0.506916911505533,0.190830925769351,0.848658058644883,0.939441019130596,"Sema4c",93.4171252387079
"D430040D24Rik",10.9834327101068,-0.283176887959845,0.867280371220813,-0.326511353602107,0.744037500654913,0.890722877804199,"D430040D24Rik",10.024904723735
